Well_ID,LM_RC40,LM_RC40,LM_RC40,LM_RC40,LM_RC40,LM_RC80,LM_RC80,LM_RC80,LM_RC80,LM_RC80,LM_RC88,LM_RC88,LM_RC88,LM_RC88,LM_RC88,LM_RC9,LM_RC9,LM_RC9,LM_RC9,LM_RC9,MM_RC112,MM_RC112,MM_RC112,MM_RC112,MM_RC112,MM_RC114,MM_RC114,MM_RC114,MM_RC114,MM_RC114,MM_RC130,MM_RC130,MM_RC130,MM_RC130,MM_RC130,MM_RC136,MM_RC136,MM_RC136,MM_RC136,MM_RC136,MM_RC138,MM_RC138,MM_RC138,MM_RC138,MM_RC138,MM_RC143,MM_RC143,MM_RC143,MM_RC143,MM_RC143,MM_RC174,MM_RC174,MM_RC174,MM_RC174,MM_RC174,MM_RC179,MM_RC179,MM_RC179,MM_RC179,MM_RC179,MM_RC191,MM_RC191,MM_RC191,MM_RC191,MM_RC191,MM_RC193,MM_RC193,MM_RC193,MM_RC193,MM_RC193,MM_RC199,MM_RC199,MM_RC199,MM_RC199,MM_RC199,MM_RC200,MM_RC200,MM_RC200,MM_RC200,MM_RC200,MM_RC202,MM_RC202,MM_RC202,MM_RC202,MM_RC202,MM_RC208,MM_RC208,MM_RC208,MM_RC208,MM_RC208,MM_RC211,MM_RC211,MM_RC211,MM_RC211,MM_RC211,MM_RC225,MM_RC225,MM_RC225,MM_RC225,MM_RC225,MM_RC231,MM_RC231,MM_RC231,MM_RC231,MM_RC231,MM_RC233,MM_RC233,MM_RC233,MM_RC233,MM_RC233,MM_RC234,MM_RC234,MM_RC234,MM_RC234,MM_RC234,MM_RC34,MM_RC34,MM_RC34,MM_RC34,MM_RC34,MM_RC44,MM_RC44,MM_RC44,MM_RC44,MM_RC44,MM_RC5,MM_RC5,MM_RC5,MM_RC5,MM_RC5,MM_RC7,MM_RC7,MM_RC7,MM_RC7,MM_RC7,MM_RC8,MM_RC8,MM_RC8,MM_RC8,MM_RC8,MM_RC86,MM_RC86,MM_RC86,MM_RC86,MM_RC86,RV_RC126,RV_RC126,RV_RC126,RV_RC126,RV_RC126,RV_RC140,RV_RC140,RV_RC140,RV_RC140,RV_RC140,UM_RC17,UM_RC17,UM_RC17,UM_RC17,UM_RC17,UM_RC18,UM_RC18,UM_RC18,UM_RC18,UM_RC18,UM_RC22,UM_RC22,UM_RC22,UM_RC22,UM_RC22
1988-12-01,4.72,3780.81,0.0,51.44094124,3776.09,7.5,3772.99,0.0,51.32530796,3765.49,7.8,3774.99,0.0,51.27138326,3767.19,10.14,3791.81,0.0,51.37579147,3781.67,8.6,3863.66,0.0,49.48157462,3855.06,,,,,,7.53,3853.1,0.0,49.51472425,3845.57,,,,,,11.24,3852.28,0.0,49.53951159,3841.04,11.17,3848.78,0.0,49.6102829,3837.61,9.11,3830.34,0.0,50.0784599,3821.23,8.6,3820.66,0.0,50.42252091,3812.06,8.73,3823.1,0.0,50.38646131,3814.37,7.2,3816.33,0.0,50.72094307,3809.13,7.0,3816.05,0.0,50.6135093,3809.05,7.2,3814.3,0.0,50.73271357,3807.1,9.3,3812.23,0.0,50.89506562,3802.93,10.6,3810.76,0.0,50.99936413,3800.16,6.6,3806.44,0.0,51.05559053,3799.84,7.4,3808.21,0.0,51.20990037,3800.81,4.1,3796.22,0.0,51.32308125,3792.12,5.3,3795.34,0.0,51.38729821,3790.04,4.6,3794.61,0.0,51.3961736,3790.01,8.4,3896.56,0.0,49.27944153,3888.16,13.2,3867.62,0.0,49.3461046,3854.42,7.3,3908.23,0.0,49.1048964,3900.93,14.7,3911.37,0.0,49.29815594,3896.67,13.04,3911.72,0.0,49.27370837,3898.68,5.9,3884.23,0.0,49.39554158,3878.33,6.5,4035.91,0.0,40.79018238,4029.41,11.2,4009.89,0.0,41.39732293,3998.69,,,,,,6.9,3929.9,0.0,48.51944477,3923.0,8.2,3925.22,0.0,48.76439415,3917.02
1989-01-01,4.92,3780.81,0.0,34.51195512,3775.89,7.7,3772.99,0.0,34.5291631,3765.29,8.1,3774.99,0.0,34.53680812,3766.89,10.44,3791.81,0.0,34.52973448,3781.37,9.1,3863.66,0.0,35.89017800000001,3854.56,,,,,,8.13,3853.1,0.0,35.76195215,3844.97,,,,,,11.44,3852.28,0.0,35.66530853,3840.84,11.57,3848.78,0.0,35.54332437,3837.21,9.71,3830.34,0.0,35.14366137,3820.63,6.8,3820.66,0.0,34.94383412,3813.86,9.13,3823.1,0.0,34.95252768,3813.97,8.2,3816.33,0.0,34.78945987,3808.13,7.3,3816.05,0.0,34.83561002,3808.75,7.6,3814.3,0.0,34.77796539,3806.7,9.4,3812.23,0.0,34.71049206,3802.83,9.4,3810.76,0.0,34.66555511,3801.36,6.8,3806.44,0.0,34.64439631,3799.64,7.4,3808.21,0.0,34.58727683,3800.81,4.3,3796.22,0.0,34.54948215,3791.92,6.3,3795.34,0.0,34.52969066,3789.04,5.2,3794.61,0.0,34.52720393,3789.41,7.8,3896.56,0.0,35.78305173,3888.76,13.2,3867.62,0.0,35.83614381,3854.42,7.7,3908.23,0.0,35.66025931,3900.53,,,,,,13.64,3911.72,0.0,35.78813314,3898.08,6.0,3884.23,0.0,35.86362458,3878.23,6.9,4035.91,0.0,31.81974406,4029.01,11.2,4009.89,0.0,32.01331118,3998.69,,,,,,7.4,3929.9,0.0,35.28600018,3922.5,8.8,3925.22,0.0,35.43703958,3916.42
1989-02-01,4.51,3780.81,0.0,45.940024835,3776.3,11.7,3772.99,0.0,49.422963045,3761.29,8.6,3774.99,0.0,49.76098857,3766.39,9.67,3791.81,0.0,45.86902623,3782.14,9.6,3863.66,0.0,50.44129539,3854.06,,,,,,8.63,3853.1,0.0,46.80435139,3844.47,,,,,,10.57,3852.28,0.0,48.014169115,3841.71,11.285,3848.78,0.000647667825985,49.624703285,3837.495,9.255,3830.34,0.00043510925955600016,50.12499164000001,3821.085,7.085,3820.66,0.0,44.66044572,3813.575,9.43,3823.1,0.0,48.5159937,3813.67,9.05,3816.33,0.00038024356235300016,50.34882132,3807.28,8.13,3816.05,0.000247206177838,50.59343047500001,3807.92,7.7,3814.3,0.0002093824958,50.690248265,3806.6,8.8,3812.23,0.00016198701871600002,50.81432168,3803.43,9.81,3810.76,0.0,45.42243034000001,3800.95,6.8900000000000015,3806.44,0.00011526203895,50.936881865,3799.55,8.08,3808.21,0.000183848764602,51.092042275,3800.13,5.109999999999999,3796.22,0.0,50.12586001,3791.11,7.5150000000000015,3795.34,2.671214315100001e-05,51.17525275,3787.825,5.72,3794.61,0.0,50.17780176,3788.89,8.66,3896.56,0.0007801287128060001,49.307486545,3887.9,13.65,3867.62,0.000376077079019,51.46798206,3853.97,8.1,3908.23,0.0,50.19217125,3900.13,15.0,3911.37,0.000787060518412,52.01697611,3896.37,14.04,3911.72,0.0,46.58363472,3897.68,7.029999999999999,3884.23,0.00027077066691299996,47.79072922,3877.2,7.4,4035.91,0.0,46.26157144,4028.51,11.2,4009.89,0.0,46.2219119,3998.69,,,,,,8.0,3929.9,0.0006878940817459999,52.04558764,3921.9,10.25,3925.22,0.0007145973915990001,49.332599235,3914.97
1989-03-01,6.22,3780.81,0.0,60.98176491,3774.59,7.6,3772.99,0.0,60.94843111,3765.39,8.5,3774.99,0.0,60.93299057,3766.49,9.84,3791.81,0.0,60.95984443,3781.97,8.8,3863.66,0.0,60.03036948,3854.86,,,,,,8.53,3853.1,0.0,60.08101529,3844.57,,,,,,10.44,3852.28,0.0,60.11853807,3841.84,11.67,3848.78,0.0,60.17688651,3837.11,10.11,3830.34,0.0,60.42977817,3820.23,6.2,3820.66,0.0,60.58413383,3814.46,9.03,3823.1,0.0,60.57158705,3814.07,5.6,3816.33,0.0,60.71057078,3810.73,7.4,3816.05,0.0,60.66788486,3808.65,7.8,3814.3,0.0,60.71705350000001,3806.5,9.1,3812.23,0.0,60.78040639,3803.13,8.4,3810.76,0.0,60.82129248,3802.36,6.3,3806.44,0.0,60.84240839,3800.14,6.8,3808.21,0.0,60.89973178,3801.41,3.8,3796.22,0.0,60.9402553,3792.42,3.8,3795.34,0.0,60.96261694,3791.54,5.0,3794.61,0.0,60.9656251,3789.61,8.2,3896.56,0.0,60.00372672,3888.36,12.8,3867.62,0.0,60.00703857,3854.82,6.5,3908.23,0.0,59.98908094,3901.73,,,,,,,,,,,5.9,3884.23,0.0,60.01331332,3878.33,6.1,4035.91,0.0,57.51821641,4029.81,10.1,4009.89,0.0,57.87513766,3999.79,,,,,,7.1,3929.9,0.0,59.92336356,3922.8,8.0,3925.22,0.0,59.95410389,3917.22
1989-04-01,4.22,3780.81,0.0,63.99108556,3776.59,6.5,3772.99,0.0,63.97469023,3766.49,7.5,3774.99,0.0,63.96712179,3767.49,8.94,3791.81,0.0,63.98048316,3782.87,8.4,3863.66,0.0,63.51886981,3855.26,9.67,3864.6,0.0,63.51728023,3854.93,7.63,3853.1,0.0,63.54648115,3845.47,8.870000000000003,3850.3,0.0,65.77847643999999,3841.43,10.14,3852.28,0.0,63.56745465,3842.14,10.97,3848.78,0.0,63.59795246,3837.81,9.11,3830.34,0.0,63.72320474,3821.23,5.1,3820.66,0.0,63.79786909,3815.56,8.015,3823.1,0.0,60.464674115,3815.085,5.0,3816.33,0.0,63.85945668,3811.33,6.6,3816.05,0.0,63.83913153,3809.45,7.2,3814.3,0.0,63.86298456,3807.1,8.1,3812.23,0.0,63.89340059,3804.13,7.8,3810.76,0.0,63.91334187,3802.96,5.3,3806.44,0.0,63.9234925,3801.14,6.4,3808.21,0.0,63.95126979,3801.81,3.0,3796.22,0.0,63.97092913,3793.22,2.9,3795.34,0.0,63.98180106,3792.44,2.9,3794.61,0.0,63.98325733,3791.71,8.0,3896.56,0.0,63.52005129999999,3888.56,12.6,3867.62,0.0,63.51622396,3855.02,5.7,3908.23,0.0,63.52723374,3902.53,,,,,,14.14,3911.72,0.0,63.51839223,3897.58,5.7,3884.23,0.0,63.51564003,3878.53,4.6,4035.91,0.0,63.83614783,4031.31,9.7,4009.89,0.0,63.78427015,4000.19,8.74,3931.9,0.0,63.54590582,3923.16,6.1,3929.9,0.0,63.54558764,3923.8,7.5,3925.22,0.0,63.53850953,3917.72
1989-05-01,3.82,3780.81,0.0,66.47900224,3776.99,6.3,3772.99,0.0,66.43942421,3766.69,7.3,3774.99,0.0,66.42108149,3767.69,8.54,3791.81,0.0,66.45472739,3783.27,8.0,3863.66,0.0,65.52519055,3855.66,7.0,3864.6,0.0,65.52234434,3857.6,6.4,3853.1,0.0,65.57004032,3846.7,7.5,3850.3,0.0,65.59457001,3842.8,9.64,3852.28,0.0,65.60408226,3842.64,10.57,3848.78,0.0,65.65819305,3838.21,8.71,3830.34,0.0,65.90416548,3821.63,5.0,3820.66,0.0,66.05951912,3815.66,7.9,3823.1,0.0,66.04678983,3815.2,4.8,3816.33,0.0,66.18967701,3811.53,6.5,3816.05,0.0,66.14553393,3809.55,7.3,3814.3,0.0,66.19643128,3807.0,8.3,3812.23,0.0,66.26272031,3803.93,7.5,3810.76,0.0,66.30590827,3803.26,5.8,3806.44,0.0,66.32830944,3800.64,6.5,3808.21,0.0,66.38968444,3801.71,2.9,3796.22,0.0,66.43366326,3793.32,3.7,3795.34,0.0,66.4582067,3791.64,3.1,3794.61,0.0,66.46153105,3791.51,7.9,3896.56,0.0,65.5002816,3888.66,12.4,3867.62,0.0,65.50344938,3855.22,5.4,3908.23,0.0,65.48786185,3902.83,,,,,,10.6,3911.72,0.0,65.49707303,3901.12,4.7,3884.23,0.0,65.50910181,3879.53,9.88,4035.91,0.0,64.89754336,4026.03,6.96,4009.89,0.0,64.89109952,4002.93,9.2,3931.9,0.0,65.43551415,3922.7,6.2,3929.9,0.0,65.43799814,3923.7,6.9,3925.22,0.0,65.45967664,3918.32
1989-06-01,3.12,3780.81,0.0,78.95835298,3777.69,6.0,3772.99,0.0,78.88289853,3766.99,6.9,3774.99,0.0,78.84809992,3768.09,8.54,3791.81,0.0,78.90792182,3783.27,8.0,3863.66,0.0,76.60140609,3855.66,8.19,3864.6,0.0,77.04901441,3856.41,7.085,3853.1,0.0,77.13478470000003,3846.015,8.495,3850.3,0.0,77.176759475,3841.805,9.54,3852.28,0.0,76.85597115,3842.74,10.37,3848.78,0.0,77.01342902,3838.41,8.31,3830.34,0.0,77.64620607,3822.03,5.42,3820.66,0.0,81.432631005,3815.24,7.135,3823.1,0.0,77.87173109,3815.965,4.5,3816.33,0.0,78.32066095,3811.83,6.4,3816.05,0.0,78.22101175,3809.65,7.2,3814.3,0.0,78.33815882,3807.1,8.3,3812.23,0.0,78.48663271,3803.93,7.2,3810.76,0.0,78.58374347,3803.56,5.4,3806.44,0.0,78.63298681,3801.04,6.5,3808.21,0.0,78.76730404,3801.71,3.3,3796.22,0.0,78.86177629999997,3792.92,4.1,3795.34,0.0,78.91375512,3791.24,3.7,3794.61,0.0,78.92068996,3790.91,7.8,3896.56,0.0,76.61244459,3888.76,12.6,3867.62,0.0,76.59084428,3855.02,5.6,3908.23,0.0,76.65298506,3902.63,,,,,,10.695,3911.72,0.0,77.042211635,3901.025,4.4,3884.23,0.0,76.58678971,3879.83,3.9,4035.91,0.0,77.00763759,4032.01,10.0,4009.89,0.0,77.01058088,3999.89,7.535,3931.9,0.0,77.07799248,3924.365,6.2,3929.9,0.0,76.75291037,3923.7,6.8,3925.22,0.0,76.71610776,3918.42
1989-07-01,3.82,3780.81,0.0,83.07600471,3776.99,5.7,3772.99,0.0,83.21420922,3767.29,6.8,3774.99,0.0,83.27795101,3768.19,8.44,3791.81,0.0,83.16763196,3783.37,7.5,3863.66,0.0,87.31878936,3856.16,6.7,3864.6,0.0,87.33363987,3857.9,6.1,3853.1,0.0,87.05947185,3847.0,7.0,3850.3,0.0,86.92750214,3843.3,9.34,3852.28,0.0,86.86333742,3842.94,9.97,3848.78,0.0,86.58131583,3838.81,7.41,3830.34,0.0,85.44524628,3822.93,4.5,3820.66,0.0,84.77734977,3816.16,7.4,3823.1,0.0,84.82486779,3815.7,3.9,3816.33,0.0,84.23017428,3812.43,6.1,3816.05,0.0,84.40991795,3809.95,6.9,3814.3,0.0,84.19851751,3807.4,7.7,3812.23,0.0,83.93035809,3804.53,7.2,3810.76,0.0,83.75475546,3803.56,5.4,3806.44,0.0,83.66569318,3801.04,6.2,3808.21,0.0,83.42250856,3802.01,3.0,3796.22,0.0,83.25122404,3793.22,3.2,3795.34,0.0,83.15686905,3792.14,2.8,3794.61,0.0,83.14427198,3791.81,7.9,3896.56,0.0,87.29548062,3888.66,12.4,3867.62,0.0,87.33546185,3855.22,5.3,3908.23,0.0,87.21887563,3902.93,,,,,,9.6,3911.72,0.0,87.31015119999998,3902.12,4.5,3884.23,0.0,87.3437119,3879.73,5.4,4035.91,0.0,85.55203142,4030.51,10.8,4009.89,0.0,85.73249287,3999.09,8.0,3931.9,0.0,87.01625704,3923.9,6.0,3929.9,0.0,87.02306481,3923.9,6.7,3925.22,0.0,87.0971238,3918.52
1989-08-01,4.02,3780.81,0.0023966918298610005,77.98387745,3776.79,5.8,3772.99,0.00221593863621,77.95476488,3767.19,6.9,3774.99,0.0021330787176510003,77.9413619,3768.09,8.54,3791.81,0.002269993336657,77.96430276,3783.27,7.3,3863.66,8.460007826499999e-05,77.0440853,3856.36,6.1,3864.6,7.6875192498e-05,77.04071914,3858.5,5.7,3853.1,0.00018920449317900005,77.10466146,3847.4,6.7,3850.3,0.000238851211258,77.13504106,3843.6,9.04,3852.28,0.000221709196493,77.1506214,3843.24,9.97,3848.78,0.00027525173232200004,77.21519819,3838.81,7.61,3830.34,0.0006542812161980001,77.46835516,3822.73,4.8,3820.66,0.0010813389246269998,77.61474355,3815.86,7.6,3823.1,0.000924915883655,77.60484648,3815.5,3.7,3816.33,0.0013870386184900007,77.73432783,3812.63,5.9,3816.05,0.001178702535171,77.69544486,3810.15,6.9,3814.3,0.0013126813325869998,77.74150779,3807.4,7.9,3812.23,0.0015854994079770007,77.79953156,3804.33,7.0,3810.76,0.0016902742388760002,77.83767569,3803.76,5.4,3806.44,0.0017916673333020004,77.85688519,3801.04,6.1,3808.21,0.0020216402467400003,77.90937875,3802.11,2.5,3796.22,0.0022008026967539995,77.9462315,3793.72,4.1,3795.34,0.002303695285182,77.96648639,3791.24,3.6,3794.61,0.0023205993842320004,77.96918023,3791.01,7.7,3896.56,8.129175816500001e-05,77.05931107,3888.86,12.3,3867.62,6.818306059999999e-05,77.04651311,3855.32,5.4,3908.23,0.00010412958348,77.08627153,3902.83,,,,,,9.4,3911.72,7.709060830300001e-05,77.05596525,3902.32,4.4,3884.23,6.5864236542e-05,77.04214194,3879.83,5.8,4035.91,3.3946780879000015e-05,78.14508293,4030.11,10.5,4009.89,5.5658110700000004e-05,78.02094338,3999.39,7.6,3931.9,0.00015415138339200005,77.16537135,3924.3,6.3,3929.9,0.00015107531236300002,77.16307146,3923.6,6.6,3925.22,0.00013591928965399995,77.13249836,3918.62
1989-09-01,4.12,3780.81,0.0,67.50901913,3776.69,6.2,3772.99,0.0,67.52824355,3766.79,6.6,3774.99,0.0,67.53733722,3768.39,8.74,3791.81,0.0,67.517849,3783.07,7.6,3863.66,0.0,67.53736267,3856.06,5.9,3864.6,0.0,67.53644593,3858.7,5.0,3853.1,0.0,67.56781328,3848.1,6.8,3850.3,0.0,67.57901349,3843.5,9.54,3852.28,0.0,67.59128678,3842.74,10.07,3848.78,0.0,67.61138620000001,3838.71,8.01,3830.34,0.0,67.62343736,3822.33,5.3,3820.66,0.0,67.60507385,3815.36,7.8,3823.1,0.0,67.61093288,3815.3,4.3,3816.33,0.0,67.58452379,3812.03,5.9,3816.05,0.0,67.59491848,3810.15,7.0,3814.3,0.0,67.58553462,3807.3,8.4,3812.23,0.0,67.56948288,3803.83,7.0,3810.76,0.0,67.55990953,3803.76,5.5,3806.44,0.0,67.55377704,3800.94,6.3,3808.21,0.0,67.53691906,3801.91,3.0,3796.22,0.0,67.52348203,3793.22,4.0,3795.34,0.0,67.51544006,3791.34,3.6,3794.61,0.0,67.51425571,3791.01,7.8,3896.56,0.0,67.62227118,3888.76,12.1,3867.62,0.0,67.58873189,3855.52,5.8,3908.23,0.0,67.70581199,3902.43,,,,,,9.9,3911.72,0.0,67.62183404,3901.82,5.0,3884.23,0.0,67.56744366,3879.23,6.1,4035.91,0.0,71.98261245,4029.81,12.0,4009.89,0.0,71.57759149,3997.89,7.9,3931.9,0.0,67.98724852,3924.0,6.2,3929.9,0.0,67.97830105,3923.7,7.1,3925.22,0.0,67.86479497,3918.12
1989-10-01,4.22,3780.81,0.0,68.51900074,3776.59,6.6,3772.99,0.0,68.54864797,3766.39,7.1,3774.99,0.0,68.56198613,3767.89,9.04,3791.81,0.0,68.54552593,3782.77,7.3,3863.66,0.0,70.36308441,3856.36,6.8,3864.6,0.0,70.37127775,3857.8,5.4,3853.1,0.0,70.20066601,3847.7,6.9,3850.3,0.0,70.12442043,3843.4,9.84,3852.28,0.0,70.07789969,3842.44,10.37,3848.78,0.0,69.92110536,3838.41,8.11,3830.34,0.0,69.39394129,3822.23,5.8,3820.66,0.0,69.12361066,3814.86,7.9,3823.1,0.0,69.13637593,3815.2,5.7,3816.33,0.0,68.91210492,3810.63,6.2,3816.05,0.0,68.97629352,3809.85,7.1,3814.3,0.0,68.89682839,3807.2,8.9,3812.23,0.0,68.80241743,3803.33,8.1,3810.76,0.0,68.73957137,3802.66,5.8,3806.44,0.0,68.70957826,3800.64,6.7,3808.21,0.0,68.62826013,3801.51,3.5,3796.22,0.0,68.57364117,3792.72,4.7,3795.34,0.0,68.54466576,3790.64,4.3,3794.61,0.0,68.54097175,3790.31,8.2,3896.56,0.0,70.23504902,3888.36,13.0,3867.62,0.0,70.29971935,3854.62,6.9,3908.23,0.0,70.08562427,3901.33,,,,,,11.5,3911.72,0.0,70.24191675,3900.22,5.5,3884.23,0.0,70.3327446,3878.73,6.1,4035.91,0.0,64.80458359,4029.81,11.0,4009.89,0.0,65.17144593,3998.89,8.6,3931.9,0.0,69.61141815,3923.3,6.2,3929.9,0.0,69.62890964,3923.7,7.6,3925.22,0.0,69.81391791,3917.62
1989-11-01,5.42,3780.81,0.0,56.00504859,3775.39,7.2,3772.99,0.0,56.00755705,3765.79,7.9,3774.99,0.0,56.00824563,3767.09,9.64,3791.81,0.0,56.01604477,3782.17,8.2,3863.66,0.0,57.36118137,3855.46,7.9,3864.6,0.0,57.36829899,3856.7,6.9,3853.1,0.0,57.20942019,3846.2,7.9,3850.3,0.0,57.14112083,3842.4,10.84,3852.28,0.0,57.09457311,3841.44,11.07,3848.78,0.0,56.95707941,3837.71,8.81,3830.34,0.0,56.54838669,3821.53,6.4,3820.66,0.0,56.36290631,3814.26,8.9,3823.1,0.0,56.36701401,3814.2,7.1,3816.33,0.0,56.22442698,3809.23,6.8,3816.05,0.0,56.26251096,3809.25,7.5,3814.3,0.0,56.21212267,3806.8,9.2,3812.23,0.0,56.1570631,3803.03,9.1,3810.76,0.0,56.1194959,3801.66,6.3,3806.44,0.0,56.10306965,3800.14,7.1,3808.21,0.0,56.05892786,3801.11,4.0,3796.22,0.0,56.03146345,3792.22,5.6,3795.34,0.0,56.01784755,3789.74,4.8,3794.61,0.0,56.01627062,3789.81,8.4,3896.56,0.0,57.18732789,3888.16,13.1,3867.62,0.0,57.26674428,3854.52,7.4,3908.23,0.0,56.99885108,3900.83,,,,,,12.2,3911.72,0.0,57.19277339,3899.52,5.8,3884.23,0.0,57.31096642,3878.43,6.9,4035.91,0.0,49.68696648,4029.01,11.0,4009.89,0.0,50.22068021,3998.89,9.4,3931.9,0.0,56.38765013,3922.5,7.1,3929.9,0.0,56.40981723,3922.8,8.0,3925.22,0.0,56.65047289,3917.22
1989-12-01,7.02,3780.81,0.0,40.54531427,3773.79,7.6,3772.99,0.0,40.62015507,3765.39,8.0,3774.99,0.0,40.65419116,3766.99,10.34,3791.81,0.0,40.60556443,3781.47,8.5,3863.66,0.0,44.25718582,3855.16,8.2,3864.6,0.0,44.27284275,3856.4,7.2,3853.1,0.0,43.95744615,3845.9,8.1,3850.3,0.0,43.81414972,3842.2,11.04,3852.28,0.0,43.73137406,3841.24,11.37,3848.78,0.0,43.43430365,3837.41,9.41,3830.34,0.0,42.38937427,3820.93,6.8,3820.66,0.0,41.83328979,3813.86,9.3,3823.1,0.0,41.86375693,3813.8,7.8,3816.33,0.0,41.39331915,3808.53,7.1,3816.05,0.0,41.53032374,3808.95,7.7,3814.3,0.0,41.36365274,3806.6,9.5,3812.23,0.0,41.16158736,3802.73,9.2,3810.76,0.0,41.02806032,3801.56,6.7,3806.44,0.0,40.96303336,3799.74,7.4,3808.21,0.0,40.78660015,3800.81,4.5,3796.22,0.0,40.66639114,3791.72,6.6,3795.34,0.0,40.60188731,3788.74,5.3,3794.61,0.0,40.59353363,3789.31,8.5,3896.56,0.0,44.07316075,3888.06,13.2,3867.62,0.0,44.1741054,3854.42,7.7,3908.23,0.0,43.84525648,3900.53,,,,,,12.8,3911.72,0.0,44.08648676,3898.92,5.8,3884.23,0.0,44.22207096,3878.43,7.5,4035.91,0.0,37.11899236,4028.41,11.1,4009.89,0.0,37.46808026,3998.79,9.9,3931.9,0.0,43.13652511,3922.0,7.3,3929.9,0.0,43.16422416,3922.6,8.4,3925.22,0.0,43.43715151,3916.82
1990-01-01,7.02,3780.81,0.0,48.98415556,3773.79,7.6,3772.99,0.0,48.95021877,3765.39,8.1,3774.99,0.0,48.93418953,3766.89,10.44,3791.81,0.0,48.96880529,3781.37,9.1,3863.66,0.0,48.93725464,3854.56,8.7,3864.6,0.0,48.93891937,3855.9,7.3,3853.1,0.0,48.8853901,3845.8,8.5,3850.3,0.0,48.86616796,3841.8,11.44,3852.28,0.0,48.84586483,3840.84,11.87,3848.78,0.0,48.81144069,3836.91,10.01,3830.34,0.0,48.78877995,3820.33,7.1,3820.66,0.0,48.81890469,3813.56,9.8,3823.1,0.0,48.80935586,3813.3,8.3,3816.33,0.0,48.85381829,3808.03,7.4,3816.05,0.0,48.83635432,3808.65,8.0,3814.3,0.0,48.85231074,3806.3,9.9,3812.23,0.0,48.87959563,3802.33,9.6,3810.76,0.0,48.89612267,3801.16,7.0,3806.44,0.0,48.90662219,3799.44,7.6,3808.21,0.0,48.93572428,3800.61,4.7,3796.22,0.0,48.959025,3791.52,7.0,3795.34,0.0,48.97302287,3788.34,5.4,3794.61,0.0,48.97508198,3789.21,8.7,3896.56,0.0,48.80089496,3887.86,13.3,3867.62,0.0,48.85500732,3854.32,8.0,3908.23,0.0,48.66697183,3900.23,,,,,,13.2,3911.72,0.0,48.80144283,3898.52,5.9,3884.23,0.0,48.88910878,3878.33,7.9,4035.91,0.0,42.62623847,4028.01,12.0,4009.89,0.0,43.11279615,3997.89,10.5,3931.9,0.0,48.2185126,3921.4,8.1,3929.9,0.0,48.23411427,3921.8,8.7,3925.22,0.0,48.41328785,3916.52
1990-02-01,6.21,3780.81,2.0610334225e-05,44.742315225,3774.6,8.399999999999999,3772.99,6.1864169209e-05,44.72022536,3764.59,9.305,3774.99,7.995443018100001e-05,44.709474375,3765.685,9.77,3791.81,3.9264842939999996e-05,44.73903222,3782.04,9.4,3863.66,7.4454618847e-05,47.4218565,3854.26,10.095,3864.6,7.203971184000001e-05,45.621276465,3854.505,8.42,3853.1,0.000123145257417,45.47892087,3844.68,9.67,3850.3,0.00013903277719999995,45.42024013,3840.63,11.12,3852.28,0.00013391046435600002,45.37576431,3841.16,11.985,3848.78,0.00014004593981400002,45.260597345,3836.795,9.355,3830.34,0.00016389717774200005,44.971483085,3820.985,7.1850000000000005,3820.66,0.00017426405294099998,44.867624005,3813.475,9.7,3823.1,0.000159835110657,44.86412631,3813.4,9.05,3816.33,0.00018723408439400002,44.03367215500001,3807.28,7.93,3816.05,0.000150945896214,44.812641265,3808.12,8.0,3814.3,0.000141824349367,44.78987667,3806.3,9.0,3812.23,0.000128949984198,44.771679405,3803.23,9.81,3810.76,0.000112945631549,44.757995505,3800.95,6.99,3806.44,0.000105068413058,44.75421158,3799.45,7.98,3808.21,7.664644341300001e-05,44.7447884,3800.23,5.26,3796.22,5.1004045983e-05,44.742556005,3790.96,8.215,3795.34,3.4370445851e-05,44.74316739,3787.125,6.22,3794.61,3.1885372458e-05,44.74353996,3788.39,9.46,3896.56,8.62413217e-06,40.30059492,3887.1,13.3,3867.62,0.0007225336098540001,44.78112727,3854.32,8.0,3908.23,1.3751778326000002e-05,37.12564342,3900.23,15.9,3911.37,8.2083005e-06,37.07002344,3895.47,14.115,3911.72,8.961964152000001e-06,40.302634235,3897.605,6.73,3884.23,0.0007052855955130001,44.278926455,3877.5,8.0,4035.91,0.0,31.04008742,4027.91,11.4,4009.89,0.0,31.95099429,3998.49,10.8,3931.9,3.0024296569000005e-05,39.75838133,3921.1,8.2,3929.9,2.8984634061000013e-05,37.27066096,3921.7,9.95,3925.22,2.3079574348e-05,39.93803464,3915.27
